ts,order_id,position_id,purpose,symbol,side,ordertype,post_only,attempt,fill_size,fill_price,arrival_ref,slip_bps,fees_delta_usd,remaining,reason,exec_era,book
1784811073.644,f70b4971,b60d348f-beae-4283-b994-2f677523a765,exit,XRP/USD,buy,limit,0,1,16.03506334,1.12344,1.12335,0.801,0.072058,0,tier trail,,
1784811098.646,979a166b,d2696c27-cd3e-4c4f-8b17-62323593b5fa,entry,BTC/USD,buy,limit,0,0,0.0002760160457,65219.3,65213.6,0.874,0.072006,0,,,
1784811134.775,30b62426,31a796ae-1c44-41f5-8c52-b3fac00399d7,entry,ARB/USD,buy,limit,0,0,205.7142857,0.0876,0.0875,11.429,0.072082,0,,,
1784813546.298,2d0c4897,272c2a97-d242-4f41-a884-d370857df343,exit,LINK/USD,buy,limit,0,1,2.112676056,8.49272,8.49462,-2.237,0.071769,0,tier trail,,
1784813641.624,34abacf5,8ca67d80-e6be-4551-99c1-5a2daede7c4e,entry,SOL/USD,sell,limit,1,0,0.2340702211,76.94,76.9,-5.202,0.045023,0,,,
1784814023.657,71586585,8ca67d80-e6be-4551-99c1-5a2daede7c4e,exit,SOL/USD,buy,limit,0,1,0.2340702211,76.85,76.85,0.0,0.071953,0,tier trail,,
1784814415.082,eec57d0f,c5f51bf9-2a1f-4c51-9375-6c70f09352fb,entry,LTC/USD,buy,limit,1,0,1.873003895,46.7125,46.71,0.535,0.218732,0,,,
1784817249.504,81f6f38b,c5f51bf9-2a1f-4c51-9375-6c70f09352fb,exit,LTC/USD,sell,limit,0,1,1.873003895,46.64,46.68,8.569,0.349428,0,tier trail,,
1784817254.505,1871610a,c6dbf115-3cf6-4d68-9e2a-047f347839d3,exit,AVAX/USD,buy,limit,0,2,0.6815084053,6.481,6.48,1.543,0.017667,0,tier 1,,
1784817279.837,6b53adb3,c6dbf115-3cf6-4d68-9e2a-047f347839d3,exit,AVAX/USD,buy,limit,1,1,0.5024091785,6.479,6.48,-1.543,0.008138,0.008722125437,tier 2,,
1784817284.837,b977c1db,c6dbf115-3cf6-4d68-9e2a-047f347839d3,exit,AVAX/USD,buy,limit,0,2,1.542116037,6.481,6.48,1.543,0.039978,0,tier 3,,
1784817579.957,70881e51,5cf1d8fa-e824-4c61-97f9-1336b7ebdba1,entry,ADA/USD,sell,limit,1,0,218.2173943,0.171449,0.17136,-5.194,0.093533,0,,,
1784817760.043,fcadf626,40d55b68-609c-4f02-832d-313b09091b31,entry,LTC/USD,buy,limit,0,0,0.3852739726,46.68,46.72,-8.562,0.071938,0,,,
1784817790.151,14f3ff2d,688098d6-b974-408b-9764-20fc3d5ba043,exit,BTC/USD,sell,limit,0,1,0.001984702223,65000,65000.1,0.015,0.516023,0,label-mature realization (ML-073),,
1784818245.615,34468eb9,5cf1d8fa-e824-4c61-97f9-1336b7ebdba1,exit,ADA/USD,buy,limit,1,1,54.55434859,0.170723,0.17074,-0.996,0.023284,0,tier 1,,
1784818380.637,c77b7fa6,e940ad3f-4732-4bb7-959c-fd47179b402b,entry,ARB/USD,buy,limit,1,0,187.4951883,0.0865,0.0865,0.0,0.040546,20.59729722,,,
1784818385.638,dabbaeb7,5cf1d8fa-e824-4c61-97f9-1336b7ebdba1,exit,ADA/USD,buy,limit,0,1,163.6630458,0.170946,0.170977,-1.813,0.111910,0,tier 1,,
1784818540.661,64f1e19b,00be6ca6-e8cf-4c27-98ed-fe003538b62c,entry,SUI/USD,sell,limit,0,0,91.06802856,0.7493,0.7494,1.334,0.272949,0,,,
1784818570.666,096f8cb6,d2696c27-cd3e-4c4f-8b17-62323593b5fa,exit,BTC/USD,sell,limit,0,1,0.0002760160457,64822.6,64816.2,-0.987,0.071568,0,label-mature realization (ML-073),,
1784818665.68,717a4df9,c7a03b8f-dfac-4fad-bb2b-1ea2205b3d39,entry,DOT/USD,sell,limit,1,0,21.72766994,0.8152,0.8143,-11.052,0.044281,0.3772054149,,,
1784818680.682,717a4df9,c7a03b8f-dfac-4fad-bb2b-1ea2205b3d39,entry,DOT/USD,sell,limit,1,0,0.2320832347,0.8152,0.8143,-11.052,0.000473,0.1451221802,,,
1784818690.683,80947b42,31a796ae-1c44-41f5-8c52-b3fac00399d7,exit,ARB/USD,sell,limit,0,1,205.7142857,0.0864,0.0865,11.561,0.071095,0,label-mature realization (ML-073),,
1784818756.519,570ef4ac,b7a385a9-bed6-4ec9-a702-675840ea5404,entry,SOL/USD,sell,limit,1,0,0.235818158,76.33,76.33,-0.0,0.045000,0,,,
1784818926.547,0ce35e26,00be6ca6-e8cf-4c27-98ed-fe003538b62c,exit,SUI/USD,buy,limit,0,1,91.06802856,0.7476,0.7469,9.372,0.272330,0,tier trail,,
1784819149.626,d907c35b,90c953e8-a91e-41fd-becc-ae702fa6b522,entry,LINK/USD,sell,limit,1,0,2.127320108,8.45994,8.46135,1.666,0.044993,0,,,
1784819966.52,4733159b,90c953e8-a91e-41fd-becc-ae702fa6b522,exit,LINK/USD,buy,limit,0,1,2.127320108,8.44036,8.435,6.354,0.071821,0,tier trail,,
1784819991.523,2af53eaf,c7a03b8f-dfac-4fad-bb2b-1ea2205b3d39,exit,DOT/USD,buy,limit,0,1,21.95975317,0.8124879673,0.8121,4.777,0.071368,0,tier trail,,
1784820056.938,bd5b2da0,2d096101-6abd-4a76-beef-c557854737e5,entry,ETH/USD,buy,limit,1,0,0.009523104109,1890.3025,1890.14,0.86,0.045004,0,,,
1784820066.939,6666df0b,ed2db0b4-7ce9-4ed0-bd53-929052851a65,entry,SOL/USD,sell,limit,1,0,0.2365930599,76.0775,76.08,0.329,0.044999,0,,,
1784820251.961,8905192d,b7a385a9-bed6-4ec9-a702-675840ea5404,exit,SOL/USD,buy,limit,0,1,0.235818158,76.26,76.26,0.0,0.071934,0,tier trail,,
1784820296.967,eca6dd2f,349fa1d4-3b1d-4e3f-bf0c-35e8edc0df0b,entry,XRP/USD,sell,limit,1,0,16.24768696,1.1079,1.10785,-0.451,0.045002,0,,,
1784820436.983,8e60ce21,2d096101-6abd-4a76-beef-c557854737e5,exit,ETH/USD,sell,limit,0,1,0.009523104109,1893.71,1893.28,-2.271,0.072136,0,tier trail,,
1784820446.984,61b7ff1e,8b34b53c-2bd5-4f5f-9eaf-18e18534350a,entry,DOT/USD,buy,limit,0,0,6.12832153,0.8142,0.8142,0.0,0.019959,15.97926874,,,
1784820451.984,61b7ff1e,8b34b53c-2bd5-4f5f-9eaf-18e18534350a,entry,DOT/USD,buy,limit,0,0,15.97926874,0.8141,0.8142,-1.228,0.052035,0,,,
1784820822.414,a3e8e8b1,ed2db0b4-7ce9-4ed0-bd53-929052851a65,exit,SOL/USD,buy,limit,0,1,0.2365930599,76.23,76.19,5.25,0.072142,0,tier trail,,
1784821057.747,35aacf51,349fa1d4-3b1d-4e3f-bf0c-35e8edc0df0b,exit,XRP/USD,buy,limit,0,1,16.24768696,1.10734,1.1074,-0.542,0.071967,0,tier trail,,
1784821453.824,e736d754,e8e96b1b-88ce-4907-a8a8-8cb775c378fb,entry,ETH/USD,buy,limit,0,0,0.00952023314,1890.72,1890.71,0.053,0.072000,0,,,
1784821912.333,0fd50f51,e8e96b1b-88ce-4907-a8a8-8cb775c378fb,exit,ETH/USD,sell,limit,0,1,0.00952023314,1893.59,1893.62,0.158,0.072110,0,tier trail,,
1784822283.278,7ff2de00,d65e5f0b-6102-43b5-bfad-86d6f898984b,entry,SUI/USD,buy,limit,1,0,14.14971976,0.74885,0.7483,7.35,0.026490,0,,,
1784822448.292,ec5b8507,e940ad3f-4732-4bb7-959c-fd47179b402b,exit,ARB/USD,sell,limit,0,1,187.4951883,0.0864,0.0865,11.561,0.064798,0,tier trail,,
1784823309.234,aa171f12,a71edafb-38a7-4562-8a09-e4263decb064,entry,DOGE/USD,sell,limit,1,0,152.3833518,0.0695007,0.0694842,-2.375,0.026477,0,,,
1784823701.609,a0767cfa,916f8513-457b-4fec-bb4c-c65aff34b885,entry,DOT/USD,sell,limit,1,0,22.22222222,0.81,0.81,-0.0,0.045000,0,,,
1784824422.268,100e1d5e,a71edafb-38a7-4562-8a09-e4263decb064,exit,DOGE/USD,buy,limit,0,1,152.3833518,0.0696205,0.0695622,8.381,0.042436,0,tier trail,,
1784827135.827,65a9abe3,916f8513-457b-4fec-bb4c-c65aff34b885,exit,DOT/USD,buy,limit,0,1,22.22222222,0.8099,0.81,-1.235,0.071991,0,tier trail,,
1784827306.125,c87e13e7,1224c3d9-4297-4104-a50e-7fee72dbde9c,entry,DOT/USD,buy,limit,1,0,21.84571136,0.810825,0.8099,11.421,0.044283,0.379254685,,,
1784827346.129,2be0de00,f3b4a1fc-34d5-4ed7-a1fe-f53a6b56ac32,entry,ETH/USD,buy,limit,1,0,0.009535059885,1888.3,1887.77,2.808,0.045013,0,,,
1784830765.162,bdfa4791,1224c3d9-4297-4104-a50e-7fee72dbde9c,exit,DOT/USD,sell,limit,0,1,21.84571136,0.8096,0.8103,8.639,0.070745,0,tier trail,,
1784830765.162,288f35a0,f3b4a1fc-34d5-4ed7-a1fe-f53a6b56ac32,exit,ETH/USD,sell,limit,0,1,0.009535059885,1875.17,1874.93,-1.28,0.071519,0,tier trail,,
1784831110.276,8c17fbd8,ae74a286-fc56-4a3a-a7ee-48ad691705da,entry,SOL/USD,sell,limit,1,0,0.5740353375,75.69,75.69,-0.0,0.108622,0,,,
1784831255.287,3a931de6,8b34b53c-2bd5-4f5f-9eaf-18e18534350a,exit,DOT/USD,sell,limit,0,1,22.10759027,0.8119,0.8117,-2.464,0.071797,0,tier trail,,
1784831425.715,1c064d42,bf6c4898-eddc-42ac-a886-d1a60e79a12b,entry,DOGE/USD,buy,limit,0,0,259.2961263,0.0694353,0.0694187,2.391,0.072017,0,,,
1784832524.195,bd14f14a,ae74a286-fc56-4a3a-a7ee-48ad691705da,exit,SOL/USD,buy,limit,0,1,0.5740353375,75.75,75.74,1.32,0.173933,0,tier trail,,
1784832644.221,064a88d8,b5c082f9-6ac6-49a0-a58d-2b3b4627df85,entry,DOGE/USD,buy,limit,1,0,259.9916225,0.0692146,0.069233,-2.658,0.044988,0,,,
1784832979.337,1fc75cbd,5d5e50e9-c140-4ed8-9d89-9dbc400a689c,entry,AVAX/USD,buy,limit,1,0,2.873563218,6.2674,6.264,5.428,0.045024,0,,,
1784833089.465,af380d6c,d65e5f0b-6102-43b5-bfad-86d6f898984b,exit,SUI/USD,sell,limit,0,1,14.14971976,0.7427,0.7426,-1.347,0.042036,0,tier trail,,
1784833424.811,9646d5a6,b5c082f9-6ac6-49a0-a58d-2b3b4627df85,exit,DOGE/USD,sell,limit,0,1,259.9916225,0.0692501,0.0692751,3.609,0.072018,0,tier trail,,
1784839593.795,d79d9465,bf6c4898-eddc-42ac-a886-d1a60e79a12b,exit,DOGE/USD,sell,limit,0,1,259.2961263,0.0695222,0.0695204,-0.259,0.072107,0,tier trail,,
1784843787.117,c17e4019,5d5e50e9-c140-4ed8-9d89-9dbc400a689c,exit,AVAX/USD,sell,limit,0,1,2.873563218,6.293,6.29,-4.769,0.072333,0,time-stop scratch,,
1784850683.344,fd15f3ee,40d55b68-609c-4f02-832d-313b09091b31,exit,LTC/USD,sell,limit,0,2,0.3852739726,47.04,47.04,-0.0,0.072493,0,tier 1,,
1785021941.351,a275b303,c24482a8-f52c-4183-8f1d-85dac69f8d0d,entry,LINK/USD,sell,limit,1,0,0.9665134883,8.3645,8.36247,-2.428,0.020211,0.2996477409,,,
1785021951.352,a275b303,c24482a8-f52c-4183-8f1d-85dac69f8d0d,entry,LINK/USD,sell,limit,1,0,0.09465825725,8.3645,8.36247,-2.428,0.001979,0.2049894836,,,
1785021961.353,a275b303,c24482a8-f52c-4183-8f1d-85dac69f8d0d,entry,LINK/USD,sell,limit,1,0,0.161413693,8.3645,8.36247,-2.428,0.003375,0.04357579065,,,
1785077617.102,2461a866,c24482a8-f52c-4183-8f1d-85dac69f8d0d,exit,LINK/USD,buy,limit,0,1,1.222585439,8.47703,8.47296,4.804,0.041456,0,time-stop scratch,,
1785081242.963,3b44e4e6,89df076c-d235-4117-9dfb-becfc3e07ae4,entry,ETH/USD,buy,limit,1,0,0.01973658292,1904.3305,1913.9,-50.0,0.093962,0.03241461678,,,
1785081247.964,3b44e4e6,89df076c-d235-4117-9dfb-becfc3e07ae4,entry,ETH/USD,buy,limit,1,0,0.0212548201,1904.3305,1913.9,-50.0,0.101191,0.01115979668,,,
1785082155.179,3b44e4e6,89df076c-d235-4117-9dfb-becfc3e07ae4,entry,ETH/USD,buy,limit,1,0,0.005973738476,1904.3305,1913.9,-50.0,0.028440,0.005186058199,,,
1785082304.518,3b44e4e6,89df076c-d235-4117-9dfb-becfc3e07ae4,entry,ETH/USD,buy,limit,1,0,0.003139751973,1904.3305,1913.9,-50.0,0.014948,0.002046306226,,,
1785082459.544,3b44e4e6,89df076c-d235-4117-9dfb-becfc3e07ae4,entry,ETH/USD,buy,limit,1,0,0.0009179606894,1904.3305,1913.9,-50.0,0.004370,0.001128345537,,,
1785088467.204,baaefd5a,89df076c-d235-4117-9dfb-becfc3e07ae4,exit,ETH/USD,sell,limit,0,1,0.05102285415,1911.55,1911.59,0.209,0.390131,0,label-mature realization (ML-073),,
1785108520.361,76e5cad5,ba2a4f76-9dc5-47e0-843f-3de5ac84ad89,entry,BTC/USD,buy,limit,1,0,0.0004753044024,65105.437,65432.6,-50.0,0.077362,0.00105003405,,,
1785108666.662,76e5cad5,ba2a4f76-9dc5-47e0-843f-3de5ac84ad89,entry,BTC/USD,buy,limit,1,0,0.0009001101775,65105.437,65432.6,-50.0,0.146505,0.0001499238728,,,
1785110271.046,76e5cad5,ba2a4f76-9dc5-47e0-843f-3de5ac84ad89,entry,BTC/USD,buy,limit,1,0,9.076716022e-05,65105.437,65432.6,-50.0,0.014774,5.91567126e-05,,,
1785110591.671,76e5cad5,ba2a4f76-9dc5-47e0-843f-3de5ac84ad89,entry,BTC/USD,buy,limit,1,0,2.653734616e-05,65105.437,65432.6,-50.0,0.004319,3.261936643e-05,,,
1785110976.449,76e5cad5,ba2a4f76-9dc5-47e0-843f-3de5ac84ad89,entry,BTC/USD,buy,limit,1,0,1.357761043e-05,65105.437,65432.6,-50.0,0.002210,1.9041756e-05,,,
1785111031.454,76e5cad5,ba2a4f76-9dc5-47e0-843f-3de5ac84ad89,entry,BTC/USD,buy,limit,1,0,1.831557814e-05,65105.437,65432.6,-50.0,0.002981,7.261778595e-07,,,
1785111051.456,76e5cad5,ba2a4f76-9dc5-47e0-843f-3de5ac84ad89,entry,BTC/USD,buy,limit,1,0,2.374452004e-07,65105.437,65432.6,-50.0,0.000039,4.88732659e-07,,,
1785111068.149,76e5cad5,ba2a4f76-9dc5-47e0-843f-3de5ac84ad89,entry,BTC/USD,buy,limit,1,0,4.009670123e-07,65105.437,65432.6,-50.0,0.000065,8.776564671e-08,,,
1785111088.152,76e5cad5,ba2a4f76-9dc5-47e0-843f-3de5ac84ad89,entry,BTC/USD,buy,limit,1,0,7.465826854e-08,65105.437,65432.6,-50.0,0.000012,1.310737817e-08,,,
1785111173.158,76e5cad5,ba2a4f76-9dc5-47e0-843f-3de5ac84ad89,entry,BTC/USD,buy,limit,1,0,1.137293166e-08,65105.437,65432.6,-50.0,0.000002,1.73444651e-09,,,
1785111243.222,76e5cad5,ba2a4f76-9dc5-47e0-843f-3de5ac84ad89,entry,BTC/USD,buy,limit,1,0,1.152227871e-09,65105.43701,65432.6,-50.0,0.000000,5.822186392e-10,,,
1785115728.33,08b1cb3b,ba2a4f76-9dc5-47e0-843f-3de5ac84ad89,exit,BTC/USD,sell,limit,0,1,0.00152533787,64971.65254,64976.4,0.731,0.396415,0,label-mature realization (ML-073),,
1785125858.71,552ba94d,d429254c-3f09-46e3-bda2-52a0a5c83071,entry,LINK/USD,buy,limit,1,0,1.206994129,8.77623,8.7724,4.366,0.026482,0,,,
1785126384.066,7c83d350,d429254c-3f09-46e3-bda2-52a0a5c83071,exit,LINK/USD,sell,limit,0,1,1.206994129,8.76988,8.77551,6.416,0.042341,0,tier trail,,
1785154835.753,a058fbe2,c9f32291-5abc-4384-820b-4548e52921c3,entry,XRP/USD,sell,limit,0,0,27.25207026,1.10112,1.10107,-0.454,0.120031,0,,,
1785155715.368,a719685e,c9f32291-5abc-4384-820b-4548e52921c3,exit,XRP/USD,buy,limit,0,1,27.25207026,1.09995,1.09961,3.092,0.119904,0,tier trail,,
1785169414.49,40816c6c,56005113-cd34-4803-a2c6-b4dbc7af3f5c,entry,ETH/USD,buy,limit,1,0,0.04409479102,1915.7929,1925.42,-50.0,0.211191,0.007729788124,,,
1785176628.376,7c386103,56005113-cd34-4803-a2c6-b4dbc7af3f5c,exit,ETH/USD,sell,limit,0,1,0.04409479102,1935.07,1935.07,-0.0,0.341306,0,label-mature realization (ML-073),,
1785200774.349,e8d3634d,bc15e01f-2dba-47ff-b8b9-872d820d1889,entry,BTC/USD,buy,limit,1,0,0.001570290258,63231.056,63548.8,-50.0,0.248228,0,,,
1785207993.78,415e5a78,bc15e01f-2dba-47ff-b8b9-872d820d1889,exit,BTC/USD,sell,limit,0,1,0.001570290258,63102.4,63112.7,1.632,0.396356,0,label-mature realization (ML-073),,
1785220534.97,e90c6ad5,efc8f3e2-7d1f-4bf8-aa37-55ad06060866,entry,SUI/USD,sell,limit,1,0,15.57780682,0.6803,0.6797,-8.827,0.026494,0,,,
1785227764.276,063be055,efc8f3e2-7d1f-4bf8-aa37-55ad06060866,exit,SUI/USD,buy,limit,0,1,15.57780682,0.68,0.6796,5.886,0.042372,0,label-mature realization (ML-073),,
1785249751.283,2a34635a,3ea2a851-c048-42bf-aa19-58f2a75f8365,entry,LINK/USD,sell,limit,1,0,1.455036256,8.29442,8.29486,0.53,0.030172,0,,,
1785256303.108,81971508,15403f29-8c56-4b04-b397-3480512dabeb,entry,ETH/USD,buy,limit,1,0,0.04433181218,1905.25585,1914.83,-50.0,0.211159,0.007771337777,,,
1785263522.124,b8bcc1ae,15403f29-8c56-4b04-b397-3480512dabeb,exit,ETH/USD,sell,limit,0,1,0.04433181218,1906.38,1906.39,0.052,0.338053,0,label-mature realization (ML-073),,
1785269989.508,d96cab21,3ea2a851-c048-42bf-aa19-58f2a75f8365,exit,LINK/USD,buy,limit,0,1,1.455036256,8.38,8.3783,2.029,0.048773,0,tier trail,,
1785278757.222,448425c0,149bef7d-d413-4e78-b1eb-c081eb4787a5,entry,ARB/USD,sell,limit,1,0,131.5746384,0.07896,0.0791,17.699,0.025973,2.284214839,,,
1785282192.096,27a26db3,149bef7d-d413-4e78-b1eb-c081eb4787a5,exit,ARB/USD,buy,limit,0,1,131.5746384,0.079,0.079,0.0,0.041578,0,tier trail,,
1785308281.386,d29cb2e4,83cbfa97-f8d3-4b31-b415-5c139db94c5a,entry,LINK/USD,buy,limit,1,0,1.237212337,8.41422,8.4121,2.52,0.026025,0.0214787501,,,
1785312159.643,b3f4bd8f,83cbfa97-f8d3-4b31-b415-5c139db94c5a,exit,LINK/USD,sell,limit,0,1,1.237212337,8.41604,8.42309,8.37,0.041650,0,tier trail,,
1785337095.105,7c8cd494,d4df3c73-174f-45de-8d48-bebcd58d405d,entry,DOGE/USD,sell,limit,1,0,196.3595358,0.0701494,0.070118,-4.478,0.034436,0,,,
1785339240.815,70c241ac,d4df3c73-174f-45de-8d48-bebcd58d405d,exit,DOGE/USD,buy,limit,0,1,196.3595358,0.070199,0.0701801,2.693,0.055137,0,tier trail,,
1785371239.447,69706ed5,6a8e6857-ba55-4a10-ad9b-11cd77cea97e,entry,BTC/USD,buy,limit,1,0,0.001326938256,63642.787,63962.6,-50.0,0.211125,0.0002326114114,,,
1785371482.197,a5212600,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,0.04597891664,1896.2,1909.39,-69.08,0.217963,0.006364764036,,,
1785371547.202,69706ed5,6a8e6857-ba55-4a10-ad9b-11cd77cea97e,entry,BTC/USD,buy,limit,1,0,0.0001406294023,63642.787,63962.6,-50.0,0.022375,9.198200911e-05,,,
1785371618.684,69706ed5,6a8e6857-ba55-4a10-ad9b-11cd77cea97e,entry,BTC/USD,buy,limit,1,0,4.238155886e-05,63642.787,63962.6,-50.0,0.006743,4.960045025e-05,,,
1785371668.688,a5212600,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,0.004383022384,1896.2,1909.39,-69.08,0.020778,0.001981741652,,,
1785371698.69,69706ed5,6a8e6857-ba55-4a10-ad9b-11cd77cea97e,entry,BTC/USD,buy,limit,1,0,1.866964904e-05,63642.787,63962.6,-50.0,0.002970,3.09308012e-05,,,
1785371752.972,69706ed5,6a8e6857-ba55-4a10-ad9b-11cd77cea97e,entry,BTC/USD,buy,limit,1,0,1.07203435e-05,63642.787,63962.6,-50.0,0.001706,2.02104577e-05,,,
1785371777.974,a5212600,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,0.0006713680685,1896.2,1909.39,-69.08,0.003183,0.001310373584,,,
1785371782.974,a5212600,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,0.0009353455438,1896.2,1909.39,-69.08,0.004434,0.0003750280401,,,
1785371802.977,69706ed5,6a8e6857-ba55-4a10-ad9b-11cd77cea97e,entry,BTC/USD,buy,limit,1,0,8.630853462e-06,63642.787,63962.6,-50.0,0.001373,1.157960424e-05,,,
1785371812.978,a5212600,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,0.0002105894567,1896.2,1909.39,-69.08,0.000998,0.0001644385834,,,
1785371817.978,a5212600,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,0.0001452684957,1896.2,1909.39,-69.08,0.000689,1.917008764e-05,,,
1785371822.979,69706ed5,6a8e6857-ba55-4a10-ad9b-11cd77cea97e,entry,BTC/USD,buy,limit,1,0,1.097039325e-05,63642.787,63962.6,-50.0,0.001745,6.092109886e-07,,,
1785371822.979,a5212600,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,1.707101032e-05,1896.2,1909.39,-69.08,0.000081,2.099077321e-06,,,
1785371842.981,69706ed5,6a8e6857-ba55-4a10-ad9b-11cd77cea97e,entry,BTC/USD,buy,limit,1,0,4.113682732e-07,63642.787,63962.6,-50.0,0.000065,1.978427153e-07,,,
1785371857.983,a5212600,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,1.33189414e-06,1896.2,1909.39,-69.08,0.000006,7.671831811e-07,,,
1785371917.987,a5212600,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,5.60094217e-07,1896.2,1909.39,-69.08,0.000003,2.070889642e-07,,,
1785371922.988,69706ed5,6a8e6857-ba55-4a10-ad9b-11cd77cea97e,entry,BTC/USD,buy,limit,1,0,1.598570999e-07,63642.787,63962.6,-50.0,0.000025,3.798561541e-08,,,
1785371922.988,a5212600,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,1.978026551e-07,1896.2,1909.39,-69.08,0.000001,9.286309034e-09,,,
1785371927.988,69706ed5,6a8e6857-ba55-4a10-ad9b-11cd77cea97e,entry,BTC/USD,buy,limit,1,0,3.689224399e-08,63642.787,63962.6,-50.0,0.000006,1.093371415e-09,,,
1785371947.99,a5212600,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,6.458306889e-09,1896.2,1909.39,-69.08,0.000000,2.828002145e-09,,,
1785371972.991,a5212600,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,2.150707792e-09,1896.199998,1909.39,-69.08,0.000000,6.772943525e-10,,,
1785395729.5,a035016c,30eed6c0-a72b-4892-9468-7bfcf72601d0,entry,DOGE/USD,sell,limit,1,0,228.9906438,0.0699254,0.0699022,-3.319,0.040031,25.15578341,,,
1785395739.501,a035016c,30eed6c0-a72b-4892-9468-7bfcf72601d0,entry,DOGE/USD,sell,limit,1,0,24.72651622,0.0699254,0.0699022,-3.319,0.004323,0.4292671897,,,
1785397216.753,500f4fec,30eed6c0-a72b-4892-9468-7bfcf72601d0,exit,DOGE/USD,buy,limit,0,1,253.71716,0.0699545,0.0699423,1.744,0.070995,0,tier trail,,
1785431778.965,7e8c1825,b096a6bf-2358-4622-8792-b87c676db83d,entry,LINK/USD,buy,limit,1,0,1.357208779,8.44946,8.44332,7.272,0.028669,0.1490962667,,,
1785431788.966,7e8c1825,b096a6bf-2358-4622-8792-b87c676db83d,entry,LINK/USD,buy,limit,1,0,0.1465520353,8.44946,8.44332,7.272,0.003096,0.002544231454,,,
1785432966.319,8db7bf41,b096a6bf-2358-4622-8792-b87c676db83d,exit,LINK/USD,sell,limit,0,1,1.503760815,8.46396,8.46397,0.012,0.050911,0,tier trail,,
1785460553.091,2330dabb,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,0.02422669786,1921.15,1932.96,-61.098,0.116358,0.02747571463,,,
1785460578.092,2330dabb,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,0.009236251118,1921.15,1932.96,-61.098,0.044361,0.01823946351,,,
1785460801.831,77ccfa9c,6a8e6857-ba55-4a10-ad9b-11cd77cea97e,entry,BTC/USD,buy,limit,1,0,0.001361380922,64891.4125,65217.5,-50.0,0.220855,0.0001693006569,,,
1785460801.831,2330dabb,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,0.009054580487,1921.15,1932.96,-61.098,0.043488,0.009184883021,,,
1785460816.833,77ccfa9c,6a8e6857-ba55-4a10-ad9b-11cd77cea97e,entry,BTC/USD,buy,limit,1,0,0.0001488188999,64891.4125,65217.5,-50.0,0.024143,2.048175693e-05,,,
1785460851.835,2330dabb,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,0.004099584004,1921.15,1932.96,-61.098,0.019690,0.005085299017,,,
1785460901.84,77ccfa9c,6a8e6857-ba55-4a10-ad9b-11cd77cea97e,entry,BTC/USD,buy,limit,1,0,9.482983808e-06,64891.4125,65217.5,-50.0,0.001538,1.099877312e-05,,,
1785460931.842,77ccfa9c,6a8e6857-ba55-4a10-ad9b-11cd77cea97e,entry,BTC/USD,buy,limit,1,0,6.12220165e-06,64891.4125,65217.5,-50.0,0.000993,4.876571469e-06,,,
1785460983.225,2330dabb,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,0.004827079336,1921.15,1932.96,-61.098,0.023184,0.0002582196814,,,
1785460993.226,2330dabb,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,0.0001277194503,1921.15,1932.96,-61.098,0.000613,0.0001305002311,,,
1785461053.232,2330dabb,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,0.0001101604898,1921.15,1932.96,-61.098,0.000529,2.033974132e-05,,,
1785461083.235,2330dabb,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,1.140839084e-05,1921.15,1932.96,-61.098,0.000055,8.931350476e-06,,,
1785461088.235,77ccfa9c,6a8e6857-ba55-4a10-ad9b-11cd77cea97e,entry,BTC/USD,buy,limit,1,0,1.836017473e-06,64891.4125,65217.5,-50.0,0.000298,3.040553996e-06,,,
1785461113.237,2330dabb,18c8b5be-3753-4630-9540-984b45dcdafb,entry,ETH/USD,buy,limit,1,0,5.896839657e-06,1921.15,1932.96,-61.098,0.000028,3.03451082e-06,,,
